resultId,raceId,driverId,constructorId,number
20445,342,8,4,11
20446,342,12,6,7
20447,342,0,1,2
20448,342,3,6,8
20449,342,2,131,4
20450,342,15,10,14
20451,342,23,10,15
20452,342,66,5,16
20453,342,152,5,17
20454,342,29,131,3
20455,342,807,4,12
20456,342,811,164,20
20457,342,14,205,18
20458,342,4,205,19
20459,342,810,164,21
20460,342,21,3,9
20461,342,154,15,23
20462,342,809,166,25
20463,342,9,166,24
20464,342,36,15,22
20465,342,17,1,1
20466,342,806,3,10
20467,343,0,1,2
20468,343,17,1,1
20469,343,16,9,6
20470,343,29,131,3
20471,343,2,131,4
20472,343,8,4,11
20473,343,12,6,7
20474,343,3,6,8
20475,343,15,10,14
20476,343,154,15,23
20477,343,36,15,22
20478,343,152,5,17
20479,343,23,10,15
20480,343,21,3,9
20481,343,807,4,12
20482,343,66,5,16
20483,343,806,3,10
20484,343,9,166,24
20485,343,809,166,25
20486,343,811,164,20
20487,343,810,164,21
20488,343,19,9,5
20489,343,4,205,19
20490,343,14,205,18
20491,344,0,1,2
20492,344,17,1,1
20493,344,3,6,8
20494,344,19,9,5
20495,344,16,9,6
20496,344,2,131,4
20497,344,8,4,11
20498,344,66,5,16
20499,344,23,10,15
20500,344,15,10,14
20501,344,29,131,3
20502,344,152,5,17
20503,344,806,3,10
20504,344,21,3,9
20505,344,12,6,7
20506,344,4,205,19
20507,344,807,4,12
20508,344,811,164,20
20509,344,809,166,25
20510,344,9,166,24
20511,344,14,205,18
20512,344,36,15,22
20513,344,810,164,21
20514,344,154,15,23
20515,345,19,9,5
20516,345,0,1,2
20517,345,17,1,1
20518,345,21,3,9
20519,345,8,4,11
20520,345,15,10,14
20521,345,154,15,23
20522,345,3,6,8
20523,345,66,5,16
20524,345,2,131,4
20525,345,12,6,7
20526,345,36,15,22
20527,345,152,5,17
20528,345,807,4,12
20529,345,29,131,3
20530,345,23,10,15
20531,345,809,166,25
20532,345,811,164,20
20533,345,9,166,24
20534,345,810,164,21
20535,345,14,205,18
20536,345,806,3,10
20537,345,4,205,19
20538,345,16,9,6
20539,346,16,9,6
20540,346,0,1,2
20541,346,2,131,4
20542,346,17,1,1
20543,346,21,3,9
20544,346,154,15,23
20545,346,19,9,5
20546,346,15,10,14
20547,346,29,131,3
20548,346,806,3,10
20549,346,23,10,15
20550,346,66,5,16
20551,346,807,4,12
20552,346,3,6,8
20553,346,12,6,7
20554,346,14,205,18
20555,346,4,205,19
20556,346,9,166,24
20557,346,811,164,20
20558,346,28,164,21
20559,346,152,5,17
20560,346,36,15,22
20561,346,8,4,11
20562,346,809,166,25
20563,347,3,6,8
20564,347,12,6,7
20565,347,19,9,5
20566,347,0,1,2
20567,347,17,1,1
20568,347,16,9,6
20569,347,8,4,11
20570,347,2,131,4
20571,347,29,131,3
20572,347,807,4,12
20573,347,154,15,23
20574,347,21,3,9
20575,347,806,3,10
20576,347,36,15,22
20577,347,152,5,17
20578,347,23,10,15
20579,347,15,10,14
20580,347,9,166,24
20581,347,810,164,21
20582,347,4,205,19
20583,347,809,166,25
20584,347,28,164,20
20585,347,14,205,18
20586,347,66,5,16
20587,348,16,9,6
20588,348,3,6,8
20589,348,19,9,5
20590,348,12,6,7
20591,348,807,4,12
20592,348,806,3,10
20593,348,36,15,22
20594,348,17,1,1
20595,348,154,15,23
20596,348,21,3,9
20597,348,29,131,3
20598,348,66,5,16
20599,348,23,10,15
20600,348,4,205,19
20601,348,14,205,18
20602,348,9,166,24
20603,348,810,164,21
20604,348,809,166,25
20605,348,28,164,20
20606,348,0,1,2
20607,348,8,4,11
20608,348,2,131,4
20609,348,15,10,14
20610,348,152,5,17
20611,349,0,1,2
20612,349,16,9,6
20613,349,8,4,11
20614,349,12,6,7
20615,349,15,10,14
20616,349,2,131,4
20617,349,29,131,3
20618,349,154,15,23
20619,349,807,4,12
20620,349,23,10,15
20621,349,36,15,22
20622,349,66,5,16
20623,349,152,5,17
20624,349,806,3,10
20625,349,19,9,5
20626,349,4,205,19
20627,349,809,166,25
20628,349,9,166,24
20629,349,14,205,18
20630,349,28,164,20
20631,349,3,6,8
20632,349,17,1,1
20633,349,810,164,21
20634,349,21,3,9
20635,350,3,6,8
20636,350,17,1,1
20637,350,12,6,7
20638,350,19,9,5
20639,350,2,131,4
20640,350,16,9,6
20641,350,806,3,10
20642,350,8,4,11
20643,350,29,131,3
20644,350,21,3,9
20645,350,66,5,16
20646,350,23,10,15
20647,350,807,4,12
20648,350,36,15,22
20649,350,152,5,17
20650,350,15,10,14
20651,350,9,166,24
20652,350,4,205,19
20653,350,28,164,20
20654,350,809,166,25
20655,350,14,205,18
20656,350,810,164,21
20657,350,0,1,2
20658,350,154,15,23
20659,351,3,6,8
20660,351,19,9,5
20661,351,16,9,6
20662,351,17,1,1
20663,351,2,131,4
20664,351,21,3,9
20665,351,8,4,11
20666,351,12,6,7
20667,351,15,10,14
20668,351,806,3,10
20669,351,807,4,12
20670,351,152,5,17
20671,351,29,131,3
20672,351,66,5,16
20673,351,809,166,25
20674,351,4,205,19
20675,351,9,166,24
20676,351,1,15,22
20677,351,0,1,2
20678,351,31,164,20
20679,351,154,15,23
20680,351,810,164,21
20681,351,14,205,18
20682,351,23,10,15
20683,352,19,9,5
20684,352,16,9,6
20685,352,3,6,8
20686,352,17,1,1
20687,352,0,1,2
20688,352,29,131,3
20689,352,154,15,23
20690,352,1,15,22
20691,352,21,3,9
20692,352,66,5,16
20693,352,152,5,17
20694,352,4,205,19
20695,352,14,205,18
20696,352,9,166,24
20697,352,810,164,21
20698,352,28,164,20
20699,352,2,131,4
20700,352,15,10,14
20701,352,8,4,11
20702,352,806,3,10
20703,352,12,6,7
20704,352,807,4,12
20705,352,23,10,15
20706,352,809,166,25
20707,353,3,6,8
20708,353,0,1,2
20709,353,12,6,7
20710,353,29,131,3
20711,353,8,4,11
20712,353,23,10,15
20713,353,21,3,9
20714,353,154,15,23
20715,353,1,15,22
20716,353,806,3,10
20717,353,152,5,17
20718,353,17,1,1
20719,353,4,205,19
20720,353,810,164,21
20721,353,28,164,20
20722,353,15,10,14
20723,353,19,9,5
20724,353,807,4,12
20725,353,9,166,24
20726,353,66,5,16
20727,353,809,166,25
20728,353,14,205,18
20729,353,16,9,6
20730,353,2,131,4
20731,354,19,9,5
20732,354,16,9,6
20733,354,3,6,8
20734,354,0,1,2
20735,354,17,1,1
20736,354,2,131,4
20737,354,29,131,3
20738,354,806,3,10
20739,354,8,4,11
20740,354,154,15,23
20741,354,152,5,17
20742,354,15,10,14
20743,354,66,5,16
20744,354,21,3,9
20745,354,12,6,7
20746,354,807,4,12
20747,354,1,15,22
20748,354,4,205,19
20749,354,14,205,18
20750,354,9,166,24
20751,354,810,164,21
20752,354,31,164,20
20753,354,809,166,25
20754,354,23,10,15
20755,355,19,9,5
20756,355,0,1,2
20757,355,17,1,1
20758,355,2,131,4
20759,355,8,4,11
20760,355,807,4,12
20761,355,3,6,8
20762,355,16,9,6
20763,355,152,5,17
20764,355,12,6,7
20765,355,1,15,22
20766,355,21,3,9
20767,355,15,10,14
20768,355,154,15,23
20769,355,66,5,16
20770,355,806,3,10
20771,355,4,205,19
20772,355,809,166,25
20773,355,810,164,21
20774,355,31,164,20
20775,355,14,205,18
20776,355,9,166,24
20777,355,29,131,3
20778,355,23,10,15
20779,841,19,9,1
20780,841,0,1,3
20781,841,807,4,10
20782,841,3,6,5
20783,841,16,9,2
20784,841,17,1,4
20785,841,12,6,6
20786,841,66,5,18
20787,841,15,10,14
20788,841,813,10,15
20789,841,152,5,19
20790,841,1,4,9
20791,841,14,205,21
20792,841,815,166,25
20793,841,9,166,24
20794,841,21,3,11
20795,841,2,131,8
20796,841,4,205,20
20797,841,29,131,7
20798,841,812,3,12
20799,841,154,15,16
20800,841,814,15,17
20801,842,19,9,1
20802,842,17,1,4
20803,842,1,4,9
20804,842,16,9,2
20805,842,12,6,6
20806,842,3,6,5
20807,842,154,15,16
20808,842,0,1,3
20809,842,29,131,7
20810,842,813,10,15
20811,842,15,10,14
20812,842,2,131,8
20813,842,66,5,18
20814,842,152,5,19
20815,842,4,205,20
20816,842,9,166,24
20817,842,807,4,10
20818,842,23,164,23
20819,842,815,166,25
20820,842,14,205,21
20821,842,814,15,17
20822,842,21,3,11
20823,842,38,164,22
20824,842,812,3,12
20825,843,0,1,3
20826,843,19,9,1
20827,843,16,9,2
20828,843,17,1,4
20829,843,2,131,8
20830,843,12,6,6
20831,843,3,6,5
20832,843,29,131,7
20833,843,807,4,10
20834,843,154,15,16
20835,843,813,10,15
20836,843,1,4,9
20837,843,21,3,11
20838,843,66,5,18
20839,843,15,10,14
20840,843,4,205,20
20841,843,814,15,17
20842,843,812,3,12
20843,843,14,205,21
20844,843,815,166,25
20845,843,9,166,24
20846,843,23,164,23
20847,843,38,164,22
20848,843,152,5,19
20849,844,19,9,1
20850,844,16,9,2
20851,844,3,6,5
20852,844,0,1,3
20853,844,2,131,8
20854,844,17,1,4
20855,844,1,4,9
20856,844,807,4,10
20857,844,66,5,18
20858,844,154,15,16
20859,844,12,6,6
20860,844,29,131,7
20861,844,15,10,14
20862,844,814,15,17
20863,844,21,3,11
20864,844,152,5,19
20865,844,812,3,12
20866,844,14,205,21
20867,844,4,205,20
20868,844,815,166,25
20869,844,38,164,22
20870,844,23,164,23
20871,844,813,10,15
20872,844,9,166,24
20873,845,19,9,1
20874,845,0,1,3
20875,845,17,1,4
20876,845,16,9,2
20877,845,3,6,5
20878,845,29,131,7
20879,845,2,131,8
20880,845,1,4,9
20881,845,814,15,17
20882,845,154,15,16
20883,845,807,4,10
20884,845,813,10,15
20885,845,15,10,14
20886,845,66,5,18
20887,845,812,3,12
20888,845,152,5,19
20889,845,21,3,11
20890,845,14,205,21
20891,845,9,166,24
20892,845,815,166,25
20893,845,38,164,22
20894,845,12,6,6
20895,845,4,205,20
20896,845,23,164,23
20897,846,19,9,1
20898,846,3,6,5
20899,846,17,1,4
20900,846,16,9,2
20901,846,154,15,16
20902,846,0,1,3
20903,846,15,10,14
20904,846,1,4,9
20905,846,21,3,11
20906,846,66,5,18
20907,846,2,131,8
20908,846,813,10,15
20909,846,14,205,21
20910,846,4,205,20
20911,846,815,166,25
20912,846,23,164,23
20913,846,38,164,22
20914,846,812,3,12
20915,846,807,4,10
20916,846,152,5,19
20917,846,12,6,6
20918,846,29,131,7
20919,846,9,166,24
20920,847,17,1,4
20921,847,19,9,1
20922,847,16,9,2
20923,847,29,131,7
20924,847,807,4,10
20925,847,12,6,6
20926,847,154,15,16
20927,847,152,5,19
20928,847,21,3,11
20929,847,66,5,18
20930,847,2,131,8
20931,847,36,15,17
20932,847,23,164,23
20933,847,38,164,22
20934,847,815,166,25
20935,847,9,166,24
20936,847,14,205,21
20937,847,813,10,15
20938,847,812,3,12
20939,847,1,4,9
20940,847,15,10,14
20941,847,3,6,5
20942,847,4,205,20
20943,847,0,1,3
20944,848,19,9,1
20945,848,3,6,5
20946,848,16,9,2
20947,848,0,1,3
20948,848,12,6,6
20949,848,17,1,4
20950,848,2,131,8
20951,848,152,5,19
20952,848,15,10,14
20953,848,1,4,9
20954,848,814,15,17
20955,848,21,3,11
20956,848,66,5,18
20957,848,813,10,15
20958,848,807,4,10
20959,848,154,15,16
20960,848,29,131,7
20961,848,812,3,12
20962,848,4,205,20
20963,848,14,205,21
20964,848,9,166,24
20965,848,815,166,25
20966,848,23,164,23
20967,848,38,164,22
20968,849,3,6,5
20969,849,19,9,1
20970,849,16,9,2
20971,849,0,1,3
20972,849,12,6,6
20973,849,2,131,8
20974,849,814,15,17
20975,849,1,4,9
20976,849,29,131,7
20977,849,152,5,19
20978,849,15,10,14
20979,849,807,4,10
20980,849,21,3,11
20981,849,812,3,12
20982,849,813,10,15
20983,849,9,166,24
20984,849,815,166,25
20985,849,23,164,23
20986,849,816,164,22
20987,849,17,1,4
20988,849,66,5,18
20989,849,154,15,16
20990,849,14,205,21
20991,849,4,205,20
20992,850,0,1,3
20993,850,3,6,5
20994,850,16,9,2
20995,850,19,9,1
20996,850,12,6,6
20997,850,15,10,14
20998,850,2,131,8
20999,850,29,131,7
21000,850,154,15,16
21001,850,807,4,10
21002,850,814,15,17
21003,850,152,5,19
21004,850,813,10,15
21005,850,812,3,12
21006,850,66,5,18
21007,850,4,205,20
21008,850,9,166,24
21009,850,815,166,25
21010,850,816,164,22
21011,850,811,205,21
21012,850,23,164,23
21013,850,17,1,4
21014,850,21,3,11
21015,850,1,4,9
21016,851,17,1,4
21017,851,19,9,1
21018,851,3,6,5
21019,851,0,1,3
21020,851,16,9,2
21021,851,12,6,6
21022,851,813,10,15
21023,851,66,5,18
21024,851,2,131,8
21025,851,152,5,19
21026,851,154,15,16
21027,851,807,4,10
21028,851,21,3,11
21029,851,15,10,14
21030,851,814,15,17
21031,851,812,3,12
21032,851,9,166,24
21033,851,816,164,22
21034,851,815,166,25
21035,851,23,164,23
21036,851,4,205,20
21037,851,29,131,7
21038,851,1,4,9
21039,851,14,205,21
21040,852,19,9,1
21041,852,16,9,2
21042,852,17,1,4
21043,852,3,6,5
21044,852,29,131,7
21045,852,2,131,8
21046,852,15,10,14
21047,852,12,6,6
21048,852,807,4,10
21049,852,812,3,12
21050,852,813,10,15
21051,852,154,15,16
21052,852,810,4,9
21053,852,14,205,21
21054,852,4,205,20
21055,852,21,3,11
21056,852,815,166,25
21057,852,9,166,24
21058,852,23,164,23
21059,852,814,15,17
21060,852,816,164,22
21061,852,0,1,3
21062,852,66,5,18
21063,852,152,5,19
21064,853,19,9,1
21065,853,17,1,4
21066,853,3,6,5
21067,853,0,1,3
21068,853,29,131,7
21069,853,12,6,6
21070,853,152,5,19
21071,853,813,10,15
21072,853,810,4,9
21073,853,66,5,18
21074,853,812,3,12
21075,853,21,3,11
21076,853,4,205,20
21077,853,14,205,21
21078,853,9,166,24
21079,853,816,164,22
21080,853,814,15,17
21081,853,154,15,16
21082,853,15,10,14
21083,853,16,9,2
21084,853,815,166,25
21085,853,807,4,10
21086,853,2,131,8
21087,853,23,164,23
21088,854,19,9,1
21089,854,17,1,4
21090,854,16,9,2
21091,854,3,6,5
21092,854,0,1,3
21093,854,813,10,15
21094,854,2,131,8
21095,854,15,10,14
21096,854,12,6,6
21097,854,814,15,17
21098,854,812,3,12
21099,854,66,5,18
21100,854,21,3,11
21101,854,154,15,16
21102,854,810,4,9
21103,854,4,205,20
21104,854,807,4,10
21105,854,815,166,25
21106,854,816,164,22
21107,854,23,164,23
21108,854,152,5,19
21109,854,14,205,21
21110,854,29,131,7
21111,854,9,166,24
21112,855,17,1,4
21113,855,3,6,5
21114,855,19,9,1
21115,855,16,9,2
21116,855,0,1,3
21117,855,29,131,7
21118,855,12,6,6
21119,855,814,15,17
21120,855,807,4,10
21121,855,2,131,8
21122,855,15,10,14
21123,855,813,10,15
21124,855,154,15,16
21125,855,812,3,12
21126,855,152,5,19
21127,855,810,4,9
21128,855,21,3,11
21129,855,4,205,20
21130,855,14,205,21
21131,855,9,166,24
21132,855,815,166,25
21133,855,816,164,22
21134,855,23,164,23
21135,855,66,5,18
21136,856,19,9,1
21137,856,0,1,3
21138,856,16,9,2
21139,856,17,1,4
21140,856,3,6,5
21141,856,12,6,6
21142,856,152,5,19
21143,856,2,131,8
21144,856,66,5,18
21145,856,813,10,15
21146,856,15,10,14
21147,856,21,3,11
21148,856,810,4,9
21149,856,4,205,20
21150,856,154,15,16
21151,856,814,15,17
21152,856,14,205,21
21153,856,9,166,24
21154,856,816,164,22
21155,856,815,166,25
21156,856,23,164,23
21157,856,812,3,12
21158,856,807,4,10
21159,856,29,131,7
21160,857,19,9,1
21161,857,17,1,4
21162,857,3,6,5
21163,857,16,9,2
21164,857,29,131,7
21165,857,2,131,8
21166,857,0,1,3
21167,857,152,5,19
21168,857,15,10,14
21169,857,814,15,17
21170,857,807,4,10
21171,857,810,4,9
21172,857,813,10,15
21173,857,4,205,20
21174,857,21,3,11
21175,857,815,166,25
21176,857,38,164,22
21177,857,816,164,23
21178,857,14,205,21
21179,857,12,6,6
21180,857,66,5,18
21181,857,812,3,12
21182,857,9,166,24
21183,857,154,15,16
21184,858,0,1,3
21185,858,3,6,5
21186,858,17,1,4
21187,858,16,9,2
21188,858,12,6,6
21189,858,2,131,8
21190,858,29,131,7
21191,858,15,10,14
21192,858,813,10,15
21193,858,154,15,16
21194,858,814,15,17
21195,858,21,3,11
21196,858,807,4,10
21197,858,812,3,12
21198,858,152,5,19
21199,858,810,4,9
21200,858,4,205,20
21201,858,14,205,21
21202,858,9,166,24
21203,858,23,164,23
21204,858,816,164,22
21205,858,66,5,18
21206,858,815,166,25
21207,858,19,9,1
21208,859,16,9,2
21209,859,19,9,1
21210,859,17,1,4
21211,859,3,6,5
21212,859,12,6,6
21213,859,15,10,14
21214,859,2,131,8
21215,859,813,10,15
21216,859,154,15,16
21217,859,807,4,10
21218,859,152,5,19
21219,859,66,5,18
21220,859,814,15,17
21221,859,21,3,11
21222,859,29,131,7
21223,859,4,205,20
21224,859,810,4,9
21225,859,14,205,21
21226,859,815,166,25
21227,859,816,164,22
21228,859,23,164,23
21229,859,0,1,3
21230,859,812,3,12
21231,859,9,166,24
21232,860,17,1,3
21233,860,19,9,1
21234,860,0,1,4
21235,860,16,9,2
21236,860,3,6,5
21237,860,154,15,14
21238,860,7,208,9
21239,860,814,15,15
21240,860,816,5,16
21241,860,813,10,11
21242,860,817,5,17
21243,860,2,131,8
21244,860,812,3,18
21245,860,9,206,24
21246,860,818,206,25
21247,860,810,3,19
21248,860,12,6,6
21249,860,4,207,20
21250,860,807,207,21
21251,860,29,131,7
21252,860,153,208,10
21253,860,806,10,12
21254,860,36,164,22
21255,860,38,164,23
21256,861,3,6,5
21257,861,814,15,15
21258,861,0,1,4
21259,861,16,9,2
21260,861,7,208,9
21261,861,810,3,19
21262,861,813,10,11
21263,861,817,5,17
21264,861,806,10,12
21265,861,29,131,7
21266,861,19,9,1
21267,861,816,5,16
21268,861,2,131,8
21269,861,17,1,3
21270,861,12,6,6
21271,861,807,207,21
21272,861,9,206,24
21273,861,4,207,20
21274,861,812,3,18
21275,861,818,206,25
21276,861,38,164,23
21277,861,36,164,22
21278,861,154,15,14
21279,861,153,208,10
21280,862,2,131,8
21281,862,17,1,3
21282,862,0,1,4
21283,862,16,9,2
21284,862,19,9,1
21285,862,153,208,10
21286,862,810,3,19
21287,862,812,3,18
21288,862,3,6,5
21289,862,154,15,14
21290,862,814,15,15
21291,862,813,10,11
21292,862,12,6,6
21293,862,7,208,9
21294,862,806,10,12
21295,862,817,5,17
21296,862,816,5,16
21297,862,807,207,21
21298,862,9,206,24
21299,862,818,206,25
21300,862,36,164,22
21301,862,38,164,23
21302,862,4,207,20
21303,862,29,131,7
21304,863,19,9,1
21305,863,7,208,9
21306,863,153,208,10
21307,863,16,9,2
21308,863,2,131,8
21309,863,813,10,11
21310,863,3,6,5
21311,863,0,1,4
21312,863,12,6,6
21313,863,29,131,7
21314,863,814,15,15
21315,863,806,10,12
21316,863,154,15,14
21317,863,817,5,17
21318,863,816,5,16
21319,863,807,207,21
21320,863,4,207,20
21321,863,17,1,3
21322,863,9,206,24
21323,863,36,164,22
21324,863,38,164,23
21325,863,810,3,19
21326,863,812,3,18
21327,863,818,206,25
21328,864,812,3,18
21329,864,3,6,5
21330,864,7,208,9
21331,864,153,208,10
21332,864,154,15,14
21333,864,19,9,1
21334,864,2,131,8
21335,864,0,1,4
21336,864,17,1,3
21337,864,806,10,12
21338,864,16,9,2
21339,864,817,5,17
21340,864,816,5,16
21341,864,813,10,11
21342,864,12,6,6
21343,864,4,207,20
21344,864,807,207,21
21345,864,9,206,24
21346,864,36,164,22
21347,864,814,15,15
21348,864,818,206,25
21349,864,38,164,23
21350,864,810,3,19
21351,864,29,131,7
21352,865,16,9,2
21353,865,2,131,8
21354,865,3,6,5
21355,865,19,9,1
21356,865,0,1,4
21357,865,12,6,6
21358,865,813,10,11
21359,865,806,10,12
21360,865,7,208,9
21361,865,810,3,19
21362,865,814,15,15
21363,865,817,5,17
21364,865,4,207,20
21365,865,9,206,24
21366,865,38,164,23
21367,865,17,1,3
21368,865,816,5,16
21369,865,818,206,25
21370,865,29,131,7
21371,865,807,207,21
21372,865,154,15,14
21373,865,36,164,22
21374,865,812,3,18
21375,865,153,208,10
21376,866,0,1,4
21377,866,153,208,10
21378,866,814,15,15
21379,866,19,9,1
21380,866,3,6,5
21381,866,2,131,8
21382,866,16,9,2
21383,866,7,208,9
21384,866,154,15,14
21385,866,12,6,6
21386,866,813,10,11
21387,866,806,10,12
21388,866,812,3,18
21389,866,816,5,16
21390,866,817,5,17
21391,866,17,1,3
21392,866,810,3,19
21393,866,4,207,20
21394,866,807,207,21
21395,866,818,206,25
21396,866,9,206,24
21397,866,29,131,7
21398,866,36,164,22
21399,866,38,164,23
21400,867,3,6,5
21401,867,7,208,9
21402,867,29,131,7
21403,867,16,9,2
21404,867,806,10,12
21405,867,2,131,8
21406,867,813,10,11
21407,867,17,1,3
21408,867,814,15,15
21409,867,810,3,19
21410,867,816,5,16
21411,867,812,3,18
21412,867,807,207,21
21413,867,4,207,20
21414,867,818,206,25
21415,867,12,6,6
21416,867,36,164,22
21417,867,38,164,23
21418,867,0,1,4
21419,867,153,208,10
21420,867,19,9,1
21421,867,154,15,14
21422,867,817,5,17
21423,867,9,206,24
21424,868,16,9,2
21425,868,3,6,5
21426,868,19,9,1
21427,868,12,6,6
21428,868,7,208,9
21429,868,153,208,10
21430,868,29,131,7
21431,868,0,1,4
21432,868,810,3,19
21433,868,17,1,3
21434,868,154,15,14
21435,868,806,10,12
21436,868,816,5,16
21437,868,817,5,17
21438,868,2,131,8
21439,868,812,3,18
21440,868,4,207,20
21441,868,9,206,24
21442,868,818,206,25
21443,868,36,164,22
21444,868,38,164,23
21445,868,814,15,15
21446,868,813,10,11
21447,868,807,207,21
21448,869,3,6,5
21449,869,17,1,3
21450,869,7,208,9
21451,869,154,15,14
21452,869,19,9,1
21453,869,814,15,15
21454,869,29,131,7
21455,869,16,9,2
21456,869,806,10,12
21457,869,2,131,8
21458,869,813,10,11
21459,869,12,6,6
21460,869,816,5,16
21461,869,817,5,17
21462,869,812,3,18
21463,869,807,207,21
21464,869,810,3,19
21465,869,153,208,10
21466,869,4,207,20
21467,869,818,206,25
21468,869,36,164,22
21469,869,9,206,24
21470,869,38,164,23
21471,869,0,1,4
21472,870,0,1,4
21473,870,7,208,9
21474,870,153,208,10
21475,870,19,9,1
21476,870,3,6,5
21477,870,17,1,3
21478,870,810,3,19
21479,870,16,9,2
21480,870,12,6,6
21481,870,2,131,8
21482,870,806,10,12
21483,870,813,10,11
21484,870,812,3,18
21485,870,814,15,15
21486,870,816,5,16
21487,870,817,5,17
21488,870,4,207,20
21489,870,154,15,14
21490,870,807,207,21
21491,870,818,206,25
21492,870,9,206,24
21493,870,36,164,22
21494,870,38,164,23
21495,870,29,131,7
21496,871,17,1,3
21497,871,19,9,1
21498,871,7,208,9
21499,871,806,10,12
21500,871,12,6,6
21501,871,16,9,2
21502,871,29,131,7
21503,871,817,5,17
21504,871,816,5,16
21505,871,813,10,11
21506,871,2,131,8
21507,871,810,3,19
21508,871,154,15,14
21509,871,807,207,21
21510,871,9,206,24
21511,871,818,206,25
21512,871,4,207,20
21513,871,36,164,22
21514,871,38,164,23
21515,871,812,3,18
21516,871,814,15,15
21517,871,3,6,5
21518,871,0,1,4
21519,871,153,208,10
21520,872,0,1,4
21521,872,814,15,15
21522,872,3,6,5
21523,872,12,6,6
21524,872,7,208,9
21525,872,29,131,7
21526,872,2,131,8
21527,872,813,10,11
21528,872,154,15,14
21529,872,810,3,19
21530,872,812,3,18
21531,872,816,5,16
21532,872,815,208,10
21533,872,4,207,20
21534,872,807,207,21
21535,872,818,206,25
21536,872,9,206,24
21537,872,36,164,22
21538,872,38,164,23
21539,872,16,9,2
21540,872,806,10,12
21541,872,19,9,1
21542,872,17,1,3
21543,872,817,5,17
21544,873,19,9,1
21545,873,17,1,3
21546,873,3,6,5
21547,873,813,10,11
21548,873,2,131,8
21549,873,7,208,9
21550,873,153,208,10
21551,873,12,6,6
21552,873,816,5,16
21553,873,814,15,15
21554,873,16,9,2
21555,873,9,206,24
21556,873,154,15,14
21557,873,806,10,12
21558,873,4,207,20
21559,873,818,206,25
21560,873,36,164,22
21561,873,810,3,19
21562,873,807,207,21
21563,873,817,5,17
21564,873,29,131,7
21565,873,812,3,18
21566,873,38,164,23
21567,873,0,1,4
21568,874,19,9,1
21569,874,12,6,6
21570,874,154,15,14
21571,874,17,1,3
21572,874,0,1,4
21573,874,7,208,9
21574,874,806,10,12
21575,874,812,3,18
21576,874,16,9,2
21577,874,816,5,16
21578,874,29,131,7
21579,874,813,10,11
21580,874,817,5,17
21581,874,810,3,19
21582,874,4,207,20
21583,874,9,206,24
21584,874,807,207,21
21585,874,36,164,22
21586,874,153,208,10
21587,874,818,206,25
21588,874,38,164,23
21589,874,814,15,15
21590,874,3,6,5
21591,874,2,131,8
21592,875,19,9,1
21593,875,16,9,2
21594,875,3,6,5
21595,875,12,6,6
21596,875,7,208,9
21597,875,806,10,12
21598,875,153,208,10
21599,875,817,5,17
21600,875,816,5,16
21601,875,0,1,4
21602,875,814,15,15
21603,875,813,10,11
21604,875,29,131,7
21605,875,812,3,18
21606,875,810,3,19
21607,875,807,207,21
21608,875,4,207,20
21609,875,9,206,24
21610,875,818,206,25
21611,875,38,164,23
21612,875,36,164,22
21613,875,154,15,14
21614,875,2,131,8
21615,875,17,1,3
21616,876,19,9,1
21617,876,3,6,5
21618,876,16,9,2
21619,876,0,1,4
21620,876,17,1,3
21621,876,12,6,6
21622,876,7,208,9
21623,876,806,10,12
21624,876,153,208,10
21625,876,810,3,19
21626,876,2,131,8
21627,876,813,10,11
21628,876,816,5,16
21629,876,154,15,14
21630,876,817,5,17
21631,876,812,3,18
21632,876,807,207,21
21633,876,4,207,20
21634,876,818,206,25
21635,876,9,206,24
21636,876,38,164,23
21637,876,29,131,7
21638,876,36,164,22
21639,876,814,15,15
21640,877,7,208,9
21641,877,3,6,5
21642,877,19,9,1
21643,877,17,1,3
21644,877,812,3,18
21645,877,154,15,14
21646,877,12,6,6
21647,877,810,3,19
21648,877,813,10,11
21649,877,816,5,16
21650,877,29,131,7
21651,877,817,5,17
21652,877,4,207,20
21653,877,9,206,24
21654,877,814,15,15
21655,877,807,207,21
21656,877,36,164,22
21657,877,818,206,25
21658,877,153,208,10
21659,877,16,9,2
21660,877,0,1,4
21661,877,38,164,23
21662,877,2,131,8
21663,877,806,10,12
21664,878,0,1,4
21665,878,19,9,1
21666,878,3,6,5
21667,878,12,6,6
21668,878,17,1,3
21669,878,7,208,9
21670,878,153,208,10
21671,878,806,10,12
21672,878,812,3,18
21673,878,810,3,19
21674,878,814,15,15
21675,878,816,5,16
21676,878,2,131,8
21677,878,154,15,14
21678,878,813,10,11
21679,878,29,131,7
21680,878,807,207,21
21681,878,4,207,20
21682,878,9,206,24
21683,878,818,206,25
21684,878,36,164,22
21685,878,38,164,23
21686,878,16,9,2
21687,878,817,5,17
21688,879,17,1,3
21689,879,3,6,5
21690,879,12,6,6
21691,879,16,9,2
21692,879,806,10,12
21693,879,19,9,1
21694,879,29,131,7
21695,879,817,5,17
21696,879,154,15,14
21697,879,7,208,9
21698,879,807,207,21
21699,879,818,206,25
21700,879,816,5,16
21701,879,4,207,20
21702,879,2,131,8
21703,879,9,206,24
21704,879,36,164,22
21705,879,38,164,23
21706,879,813,10,11
21707,879,0,1,4
21708,879,153,208,10
21709,879,812,3,18
21710,879,810,3,19
21711,879,814,15,15
21712,880,7,208,7
21713,880,3,6,3
21714,880,19,9,1
21715,880,12,6,4
